zipcode,office,official,phones,emails,website
30263,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30263,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30263,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30263,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30263,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
31419,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
31419,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
31419,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
31419,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
31419,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
31419,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
31419,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
31419,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
31419,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
31705,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
31705,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
31705,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
31705,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
31705,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
31705,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
31705,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
31705,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
31705,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
31088,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
31088,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
31088,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
31088,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
31088,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
31088,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
31088,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
31088,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
31088,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30909,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30909,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30909,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30909,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30909,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30909,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30909,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30909,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30909,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30311,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30311,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30311,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30311,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30311,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30311,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30311,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30311,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30311,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30092,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30092,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30092,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30092,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30092,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30092,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30092,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30092,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30092,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30052,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30052,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30052,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30052,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30052,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30052,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30052,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30052,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30052,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30223,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30223,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30223,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30223,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30223,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30223,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30223,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30223,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30223,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
31406,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
31406,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
31406,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
31406,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
31406,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
31406,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
31406,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
31406,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
31406,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30102,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30102,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30102,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30102,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30102,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30102,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30102,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30102,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30102,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
31405,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
31405,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
31405,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
31405,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
31405,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
31405,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
31405,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
31405,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
31405,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30041,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30041,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30041,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30041,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30041,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30041,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30041,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30041,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30041,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30117,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30117,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30117,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30117,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30117,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30117,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30117,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30117,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30117,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30087,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30087,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30087,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30087,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30087,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30087,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30087,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30087,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30087,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30316,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30316,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30316,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30316,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30316,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30316,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30316,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30316,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30316,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30269,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30269,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30269,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30269,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30269,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30269,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30269,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30269,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30269,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30084,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30084,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30084,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30084,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30084,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30084,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30084,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30084,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30084,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
31404,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
31404,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
31404,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
31404,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
31404,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
31404,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
31404,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
31404,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
31404,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30338,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30338,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30338,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30338,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30338,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30338,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30338,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30338,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30338,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30328,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30328,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30328,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30328,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30328,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30328,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30328,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30328,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30328,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
31021,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
31021,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
31021,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
31021,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
31021,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
31021,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
31021,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
31021,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
31021,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30294,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30294,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30294,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30294,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30294,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30294,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30294,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30294,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30294,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30314,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30314,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30314,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30314,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30314,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30314,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30314,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30314,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30314,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30314,Atlanta City Council Member,Harold D. Melton,['(404) 656-3470'],,
30314,Atlanta Mayor,John J. Ellington,['(404) 656-3470'],,
30314,Atlanta City Council President,Michael P. Boggs,['(404) 656-3470'],,
30033,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30033,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30033,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30033,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30033,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30033,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30033,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30033,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30033,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
30016,Governor of Georgia,Brian Kemp,['(404) 656-1776'],,
30016,Lieutenant Governor of Georgia,Geoff Duncan,['(404) 656-5030'],,
30016,GA Secretary of State,Brad Raffensperger,['(844) 753-7825'],['braffensperger@psc.state.ga.us'],
30016,GA Supreme Court Justice,Nels S.D. Peterson,['(404) 656-3470'],,
30016,GA Commissioner of Insurance,Carla Wong McMillian,['(404) 656-3470'],,
30016,GA Commissioner of Labor,Charles J. Bethel,['(404) 656-3470'],,
30016,GA Commissioner of Agriculture,David E. Nahmias,['(404) 656-3470'],,
30016,GA State School Superintendent,Sarah H. Warren,['(404) 656-3470'],,
30016,GA Attorney General,Keith R. Blackwell,['(404) 656-3470'],,
