zipcode,office,official,phones,emails,website
23113,Lieutenant Governor of Virginia,Justin E. Fairfax,['(804) 786-2078'],['ltgov@ltgov.virginia.gov'],
23113,VA Attorney General,Mark R. Herring,['(804) 786-2071'],,
23111,Governor of Virginia,Ralph S. Northam,['(804) 786-2211'],['ltgov@ltgov.virginia.gov'],
23111,Lieutenant Governor of Virginia,Justin E. Fairfax,['(804) 786-2078'],['ltgov@ltgov.virginia.gov'],
23111,VA Attorney General,Mark R. Herring,['(804) 786-2071'],,
22901,Governor of Virginia,Ralph S. Northam,['(804) 786-2211'],['ltgov@ltgov.virginia.gov'],
22901,Lieutenant Governor of Virginia,Justin E. Fairfax,['(804) 786-2078'],['ltgov@ltgov.virginia.gov'],
22901,VA Attorney General,Mark R. Herring,['(804) 786-2071'],,
23513,Governor of Virginia,Ralph S. Northam,['(804) 786-2211'],['ltgov@ltgov.virginia.gov'],
23513,Lieutenant Governor of Virginia,Justin E. Fairfax,['(804) 786-2078'],['ltgov@ltgov.virginia.gov'],
23513,VA Attorney General,Mark R. Herring,['(804) 786-2071'],,
23513,Norfolk City Clerk of the Circuit Court,George E. Schaefer,['(757) 793-3506'],['gschaefer@circuitcourtva.us'],
23513,Norfolk City Treasurer,Daun Hester,['(757) 664-7800'],['Daun.Hester@norfolk.gov'],
23513,Norfolk City Commissioner of Revenue,"C. Evans Poston, Jr.",['(757) 664-7890'],['norfolkcor@norfolk.gov'],
23513,Norfolk Mayor,Kenneth Cooper Alexander,['(757) 664-4679'],['mayor@norfolk.gov'],
23513,Norfolk City Sheriff,"Joseph ""Joe"" Baron",['(757) 664-4700'],['info@norfolk-sheriff.com'],
23513,Norfolk City Commonwealth's Attorney,Gregory Underwood,['(757) 664-4444'],['cwainformation@norfolk.gov'],
22032,Governor of Virginia,Ralph S. Northam,['(804) 786-2211'],['ltgov@ltgov.virginia.gov'],
22032,Lieutenant Governor of Virginia,Justin E. Fairfax,['(804) 786-2078'],['ltgov@ltgov.virginia.gov'],
22032,VA Attorney General,Mark R. Herring,['(804) 786-2071'],,
20191,Governor of Virginia,Ralph S. Northam,['(804) 786-2211'],['ltgov@ltgov.virginia.gov'],
20191,Lieutenant Governor of Virginia,Justin E. Fairfax,['(804) 786-2078'],['ltgov@ltgov.virginia.gov'],
20191,VA Attorney General,Mark R. Herring,['(804) 786-2071'],,
24018,Governor of Virginia,Ralph S. Northam,['(804) 786-2211'],['ltgov@ltgov.virginia.gov'],
24018,Lieutenant Governor of Virginia,Justin E. Fairfax,['(804) 786-2078'],['ltgov@ltgov.virginia.gov'],
24018,VA Attorney General,Mark R. Herring,['(804) 786-2071'],,
20165,Governor of Virginia,Ralph S. Northam,['(804) 786-2211'],['ltgov@ltgov.virginia.gov'],
20165,Lieutenant Governor of Virginia,Justin E. Fairfax,['(804) 786-2078'],['ltgov@ltgov.virginia.gov'],
20165,VA Attorney General,Mark R. Herring,['(804) 786-2071'],,
24012,Governor of Virginia,Ralph S. Northam,['(804) 786-2211'],['ltgov@ltgov.virginia.gov'],
24012,Lieutenant Governor of Virginia,Justin E. Fairfax,['(804) 786-2078'],['ltgov@ltgov.virginia.gov'],
24012,VA Attorney General,Mark R. Herring,['(804) 786-2071'],,
23701,Governor of Virginia,Ralph S. Northam,['(804) 786-2211'],['ltgov@ltgov.virginia.gov'],
23701,Lieutenant Governor of Virginia,Justin E. Fairfax,['(804) 786-2078'],['ltgov@ltgov.virginia.gov'],
23701,VA Attorney General,Mark R. Herring,['(804) 786-2071'],,
23701,Portsmouth City Clerk of the Circuit Court,Cynthia P. Morrison,['(757) 393-8671'],['cmorrison@courts.state.va.us'],
23701,Portsmouth Mayor,"John L. Rowe, Jr.",['(757) 393-8746'],['Mayor@portsmouthva.gov'],
23701,Portsmouth City Council Member,Paul J. Battle,['(757) 816-9147'],['battlep@portsmouthva.gov'],
23701,Portsmouth City Treasurer,Lisa Lucas-Burke,['(757) 418-7658'],['lucasburkel@portsmouthva.gov'],
23701,Portsmouth City Commonwealth's Attorney,Elizabeth M. Psimas,['(757) 393-8639'],['psimase@portsmouthva.gov'],
23701,Portsmouth City Sheriff,"William E. Moody, Jr.",['(757) 714-5471'],['moodyw@portsmouthva.gov'],
23701,Portsmouth City Commissioner of Revenue,Nathan J. Clark,['(757) 418-1489'],['clarkn@portsmouthva.gov'],
23231,Governor of Virginia,Ralph S. Northam,['(804) 786-2211'],['ltgov@ltgov.virginia.gov'],
23231,Lieutenant Governor of Virginia,Justin E. Fairfax,['(804) 786-2078'],['ltgov@ltgov.virginia.gov'],
23231,VA Attorney General,Mark R. Herring,['(804) 786-2071'],,
23860,Governor of Virginia,Ralph S. Northam,['(804) 786-2211'],['ltgov@ltgov.virginia.gov'],
23860,Lieutenant Governor of Virginia,Justin E. Fairfax,['(804) 786-2078'],['ltgov@ltgov.virginia.gov'],
23860,VA Attorney General,Mark R. Herring,['(804) 786-2071'],,
