zipcode,office,official,phones,emails,website
19104,Philadelphia Sheriff,Eugene DePasquale,['(717) 787-2543'],['auditorgen@PaAuditor.gov'],
19104,Philadelphia City Controller,Jim Kenney,['(215) 686-2181'],['james.kenney@phila.gov'],
19104,Philadelphia City Council Member,Omar Sabir,['(215) 686-3462'],['omar.sabir@phila.gov'],
19145,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19145,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19145,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19145,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19145,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19145,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19145,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19145,Philadelphia Mayor,Kevin M. Dougherty,['(717) 787-6181'],,
19145,Philadelphia City Commissioner,Max Baer,['(717) 787-6181'],,
19145,Philadelphia Register of Wills,Christine Donohue,['(717) 787-6181'],,
19145,Philadelphia District Attorney,Josh Shapiro,['(717) 787-3391'],['info@attorneygeneral.gov'],
19145,Philadelphia Sheriff,Eugene DePasquale,['(717) 787-2543'],['auditorgen@PaAuditor.gov'],
19145,Philadelphia City Controller,Jim Kenney,['(215) 686-2181'],['james.kenney@phila.gov'],
19145,Philadelphia City Council Member,Omar Sabir,['(215) 686-3462'],['omar.sabir@phila.gov'],
17601,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
17601,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
17601,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
17601,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
17601,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
17601,PA Attorney General,Debra Todd,['(717) 787-6181'],,
17601,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
15642,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
15642,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
15642,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
15642,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
15642,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
15642,PA Attorney General,Debra Todd,['(717) 787-6181'],,
15642,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
16001,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
16001,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
16001,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
16001,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
16001,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
16001,PA Attorney General,Debra Todd,['(717) 787-6181'],,
16001,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19132,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19132,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19132,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19132,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19132,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19132,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19132,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19132,Philadelphia Mayor,Kevin M. Dougherty,['(717) 787-6181'],,
19132,Philadelphia City Commissioner,Max Baer,['(717) 787-6181'],,
19132,Philadelphia Register of Wills,Christine Donohue,['(717) 787-6181'],,
19132,Philadelphia District Attorney,Josh Shapiro,['(717) 787-3391'],['info@attorneygeneral.gov'],
19132,Philadelphia Sheriff,Eugene DePasquale,['(717) 787-2543'],['auditorgen@PaAuditor.gov'],
19132,Philadelphia City Controller,Jim Kenney,['(215) 686-2181'],['james.kenney@phila.gov'],
19132,Philadelphia City Council Member,Omar Sabir,['(215) 686-3462'],['omar.sabir@phila.gov'],
15068,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
15068,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
15068,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
15068,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
15068,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
15068,PA Attorney General,Debra Todd,['(717) 787-6181'],,
15068,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19320,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19320,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19320,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19320,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19320,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19320,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19320,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19403,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19403,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19403,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19403,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19403,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19403,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19403,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19335,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19335,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19335,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19335,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19335,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19335,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19335,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19082,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19082,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19082,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19082,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19082,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19082,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19082,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19401,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19401,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19401,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19401,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19401,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19401,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19401,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
18017,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
18017,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
18017,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
18017,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
18017,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
18017,PA Attorney General,Debra Todd,['(717) 787-6181'],,
18017,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19141,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19141,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19141,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19141,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19141,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19141,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19141,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19141,Philadelphia Mayor,Kevin M. Dougherty,['(717) 787-6181'],,
19141,Philadelphia City Commissioner,Max Baer,['(717) 787-6181'],,
19141,Philadelphia Register of Wills,Christine Donohue,['(717) 787-6181'],,
19141,Philadelphia District Attorney,Josh Shapiro,['(717) 787-3391'],['info@attorneygeneral.gov'],
19141,Philadelphia Sheriff,Eugene DePasquale,['(717) 787-2543'],['auditorgen@PaAuditor.gov'],
19141,Philadelphia City Controller,Jim Kenney,['(215) 686-2181'],['james.kenney@phila.gov'],
19141,Philadelphia City Council Member,Omar Sabir,['(215) 686-3462'],['omar.sabir@phila.gov'],
19121,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19121,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19121,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19121,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19121,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19121,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19121,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19121,Philadelphia Mayor,Kevin M. Dougherty,['(717) 787-6181'],,
19121,Philadelphia City Commissioner,Max Baer,['(717) 787-6181'],,
19121,Philadelphia Register of Wills,Christine Donohue,['(717) 787-6181'],,
19121,Philadelphia District Attorney,Josh Shapiro,['(717) 787-3391'],['info@attorneygeneral.gov'],
19121,Philadelphia Sheriff,Eugene DePasquale,['(717) 787-2543'],['auditorgen@PaAuditor.gov'],
19121,Philadelphia City Controller,Jim Kenney,['(215) 686-2181'],['james.kenney@phila.gov'],
19121,Philadelphia City Council Member,Omar Sabir,['(215) 686-3462'],['omar.sabir@phila.gov'],
19138,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19138,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19138,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19138,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19138,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19138,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19138,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19138,Philadelphia Mayor,Kevin M. Dougherty,['(717) 787-6181'],,
19138,Philadelphia City Commissioner,Max Baer,['(717) 787-6181'],,
19138,Philadelphia Register of Wills,Christine Donohue,['(717) 787-6181'],,
19138,Philadelphia District Attorney,Josh Shapiro,['(717) 787-3391'],['info@attorneygeneral.gov'],
19138,Philadelphia Sheriff,Eugene DePasquale,['(717) 787-2543'],['auditorgen@PaAuditor.gov'],
19138,Philadelphia City Controller,Jim Kenney,['(215) 686-2181'],['james.kenney@phila.gov'],
19138,Philadelphia City Council Member,Omar Sabir,['(215) 686-3462'],['omar.sabir@phila.gov'],
19460,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19460,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19460,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19460,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19460,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19460,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19460,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
18704,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
18704,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
18704,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
18704,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
18704,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
18704,PA Attorney General,Debra Todd,['(717) 787-6181'],,
18704,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19147,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19147,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19147,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19147,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19147,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19147,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19147,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19147,Philadelphia Mayor,Kevin M. Dougherty,['(717) 787-6181'],,
19147,Philadelphia City Commissioner,Max Baer,['(717) 787-6181'],,
19147,Philadelphia Register of Wills,Christine Donohue,['(717) 787-6181'],,
19147,Philadelphia District Attorney,Josh Shapiro,['(717) 787-3391'],['info@attorneygeneral.gov'],
19147,Philadelphia Sheriff,Eugene DePasquale,['(717) 787-2543'],['auditorgen@PaAuditor.gov'],
19147,Philadelphia City Controller,Jim Kenney,['(215) 686-2181'],['james.kenney@phila.gov'],
19147,Philadelphia City Council Member,Omar Sabir,['(215) 686-3462'],['omar.sabir@phila.gov'],
19047,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19047,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19047,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19047,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19047,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19047,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19047,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19116,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19116,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19116,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19116,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19116,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19116,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19116,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19116,Philadelphia Mayor,Kevin M. Dougherty,['(717) 787-6181'],,
19116,Philadelphia City Commissioner,Max Baer,['(717) 787-6181'],,
19116,Philadelphia Register of Wills,Christine Donohue,['(717) 787-6181'],,
19116,Philadelphia District Attorney,Josh Shapiro,['(717) 787-3391'],['info@attorneygeneral.gov'],
19116,Philadelphia Sheriff,Eugene DePasquale,['(717) 787-2543'],['auditorgen@PaAuditor.gov'],
19116,Philadelphia City Controller,Jim Kenney,['(215) 686-2181'],['james.kenney@phila.gov'],
19116,Philadelphia City Council Member,Omar Sabir,['(215) 686-3462'],['omar.sabir@phila.gov'],
15206,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
15206,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
15206,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
15206,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
15206,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
15206,PA Attorney General,Debra Todd,['(717) 787-6181'],,
15206,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
18951,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
18951,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
18951,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
18951,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
18951,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
18951,PA Attorney General,Debra Todd,['(717) 787-6181'],,
18951,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
18015,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
18015,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
18015,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
18015,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
18015,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
18015,PA Attorney General,Debra Todd,['(717) 787-6181'],,
18015,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
16602,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
16602,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
16602,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
16602,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
16602,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
16602,PA Attorney General,Debra Todd,['(717) 787-6181'],,
16602,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
18018,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
18018,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
18018,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
18018,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
18018,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
18018,PA Attorney General,Debra Todd,['(717) 787-6181'],,
18018,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19087,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19087,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19087,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19087,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19087,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19087,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19087,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19135,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19135,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19135,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19135,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19135,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19135,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19135,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19135,Philadelphia Mayor,Kevin M. Dougherty,['(717) 787-6181'],,
19135,Philadelphia City Commissioner,Max Baer,['(717) 787-6181'],,
19135,Philadelphia Register of Wills,Christine Donohue,['(717) 787-6181'],,
19135,Philadelphia District Attorney,Josh Shapiro,['(717) 787-3391'],['info@attorneygeneral.gov'],
19135,Philadelphia Sheriff,Eugene DePasquale,['(717) 787-2543'],['auditorgen@PaAuditor.gov'],
19135,Philadelphia City Controller,Jim Kenney,['(215) 686-2181'],['james.kenney@phila.gov'],
19135,Philadelphia City Council Member,Omar Sabir,['(215) 686-3462'],['omar.sabir@phila.gov'],
19426,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19426,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19426,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19426,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19426,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19426,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19426,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
15102,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
15102,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
15102,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
15102,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
15102,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
15102,PA Attorney General,Debra Todd,['(717) 787-6181'],,
15102,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
15236,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
15236,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
15236,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
15236,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
15236,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
15236,PA Attorney General,Debra Todd,['(717) 787-6181'],,
15236,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
17112,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
17112,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
17112,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
17112,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
17112,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
17112,PA Attorney General,Debra Todd,['(717) 787-6181'],,
17112,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19142,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19142,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19142,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19142,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19142,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19142,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19142,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
16335,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
16335,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
16335,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
16335,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
16335,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
16335,PA Attorney General,Debra Todd,['(717) 787-6181'],,
16335,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19119,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19119,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19119,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19119,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19119,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19119,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19119,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19119,Philadelphia Mayor,Kevin M. Dougherty,['(717) 787-6181'],,
19119,Philadelphia City Commissioner,Max Baer,['(717) 787-6181'],,
