zipcode,office,official,phones,emails,website
11377,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11208,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11208,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11208,NY Attorney General,Letitia James,['(800) 771-7755'],,
11208,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11208,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11208,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11208,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11234,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11234,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11234,NY Attorney General,Letitia James,['(800) 771-7755'],,
11234,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11234,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11234,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11234,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11207,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11207,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11207,NY Attorney General,Letitia James,['(800) 771-7755'],,
11207,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11207,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11207,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11207,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11219,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11219,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11219,NY Attorney General,Letitia James,['(800) 771-7755'],,
11219,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11219,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11219,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11219,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11212,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11212,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11212,NY Attorney General,Letitia James,['(800) 771-7755'],,
11212,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11212,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11212,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11212,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11211,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11211,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11211,NY Attorney General,Letitia James,['(800) 771-7755'],,
11211,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11211,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11211,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11211,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10002,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10002,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10002,NY Attorney General,Letitia James,['(800) 771-7755'],,
10002,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10002,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10002,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10002,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10314,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10314,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10314,NY Attorney General,Letitia James,['(800) 771-7755'],,
10314,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10314,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10314,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10314,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11203,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11203,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11203,NY Attorney General,Letitia James,['(800) 771-7755'],,
11203,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11203,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11203,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11203,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11214,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11214,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11214,NY Attorney General,Letitia James,['(800) 771-7755'],,
11214,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11214,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11214,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11214,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11355,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11355,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11355,NY Attorney General,Letitia James,['(800) 771-7755'],,
11355,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11355,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11355,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11355,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11229,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11229,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11229,NY Attorney General,Letitia James,['(800) 771-7755'],,
11229,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11229,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11229,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11229,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10468,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10468,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10468,NY Attorney General,Letitia James,['(800) 771-7755'],,
10468,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10468,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10468,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10468,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10458,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10458,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10458,NY Attorney General,Letitia James,['(800) 771-7755'],,
10458,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10458,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10458,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10458,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11223,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11223,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11223,NY Attorney General,Letitia James,['(800) 771-7755'],,
11223,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11223,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11223,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11223,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11235,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11235,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11235,NY Attorney General,Letitia James,['(800) 771-7755'],,
11235,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11235,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11235,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11235,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10453,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10453,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10453,NY Attorney General,Letitia James,['(800) 771-7755'],,
10453,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10453,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10453,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10453,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10456,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10456,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10456,NY Attorney General,Letitia James,['(800) 771-7755'],,
10456,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10456,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10456,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10456,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11221,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11221,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11221,NY Attorney General,Letitia James,['(800) 771-7755'],,
11221,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11221,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11221,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11221,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10029,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10029,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10029,NY Attorney General,Letitia James,['(800) 771-7755'],,
10029,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10029,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10029,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10029,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11204,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11204,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11204,NY Attorney General,Letitia James,['(800) 771-7755'],,
11204,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11204,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11204,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11204,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11218,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11218,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11218,NY Attorney General,Letitia James,['(800) 771-7755'],,
11218,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11218,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11218,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11218,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11372,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11372,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11372,NY Attorney General,Letitia James,['(800) 771-7755'],,
11372,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11372,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11372,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11372,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11717,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11717,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11717,NY Attorney General,Letitia James,['(800) 771-7755'],,
11717,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
14221,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
14221,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
14221,NY Attorney General,Letitia James,['(800) 771-7755'],,
14221,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
14094,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
14094,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
14094,NY Attorney General,Letitia James,['(800) 771-7755'],,
14094,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10016,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10016,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10016,NY Attorney General,Letitia James,['(800) 771-7755'],,
10016,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10016,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10016,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10016,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11224,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11224,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11224,NY Attorney General,Letitia James,['(800) 771-7755'],,
11224,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11224,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11224,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11224,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11420,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11420,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11420,NY Attorney General,Letitia James,['(800) 771-7755'],,
11420,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11420,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11420,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11420,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10028,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10028,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10028,NY Attorney General,Letitia James,['(800) 771-7755'],,
10028,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10028,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10028,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10028,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
13440,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
13440,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
13440,NY Attorney General,Letitia James,['(800) 771-7755'],,
13440,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
14150,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
14150,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
14150,NY Attorney General,Letitia James,['(800) 771-7755'],,
14150,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
14215,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
14215,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
14215,NY Attorney General,Letitia James,['(800) 771-7755'],,
14215,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11772,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11772,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11772,NY Attorney General,Letitia James,['(800) 771-7755'],,
11772,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10034,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10034,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10034,NY Attorney General,Letitia James,['(800) 771-7755'],,
10034,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10034,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10034,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10034,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
13021,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
13021,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
13021,NY Attorney General,Letitia James,['(800) 771-7755'],,
13021,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
12603,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
12603,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
12603,NY Attorney General,Letitia James,['(800) 771-7755'],,
12603,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11365,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11365,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11365,NY Attorney General,Letitia James,['(800) 771-7755'],,
11365,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11365,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11365,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11365,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11743,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11743,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11743,NY Attorney General,Letitia James,['(800) 771-7755'],,
11743,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11228,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11228,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11228,NY Attorney General,Letitia James,['(800) 771-7755'],,
11228,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11228,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11228,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11228,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10451,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10451,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10451,NY Attorney General,Letitia James,['(800) 771-7755'],,
10451,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10451,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10451,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10451,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10305,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10305,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10305,NY Attorney General,Letitia James,['(800) 771-7755'],,
