zipcode,office,official,phones,emails,website
01453,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
01453,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
01453,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
01453,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
01453,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
01085,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
01085,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
01085,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
01085,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
01085,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
01085,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
02128,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
02128,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
02128,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
02128,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
02128,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
02128,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
02149,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
02149,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
02149,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
02149,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
02149,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
02149,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
02150,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
02150,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
02150,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
02150,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
02150,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
02150,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
01852,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
01852,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
01852,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
01852,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
01852,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
01852,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
02302,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
02302,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
02302,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
02302,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
02302,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
02302,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
02131,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
02131,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
02131,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
02131,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
02131,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
02131,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
02131,Boston City Councilor,Michelle Wu,['(617) 635-3115'],['Michelle.Wu@boston.gov'],
02131,Boston Mayor,Michael F. Flaherty,['(617) 635-4205'],['MICHAEL.F.FLAHERTY@BOSTON.GOV'],
01109,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
01109,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
01109,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
01109,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
01109,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
01109,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
01109,Springfield Mayor,Domenic J. Sarno,['(413) 736-3111'],,
01109,Springfield City Councilor,Justin J Hurst,['(413) 374-5844'],['jhurst@springfieldcityhall.com'],
01020,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
01020,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
01020,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
01020,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
01020,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
01020,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
02062,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
02062,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
02062,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
02062,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
02062,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
02062,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
01845,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
01845,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
01845,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
01845,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
01845,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
01845,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
02072,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
02072,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
02072,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
02072,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
02072,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
02072,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
02176,Governor of Massachusetts,Charles D. Baker,['(617) 725-4005'],['constituent.services@state.ma.us'],
02176,Lieutenant Governor of Massachusetts,Karyn Polito,['(617) 725-4005'],['constituent.services@state.ma.us'],
02176,MA State Auditor,Suzanne M. Bump,['(617) 727-2075'],['Auditor@sao.state.ma.us'],
02176,MA Secretary of the Commonwealth,William Francis Galvin,['(617) 727-7030'],['cis@sec.state.ma.us'],
02176,MA Attorney General,Maura Healey,['(617) 727-2200'],['ago@state.ma.us'],
02176,MA State Treasurer,Deborah B. Goldberg,['(617) 367-6900'],,
