name,state,dept_type,url
choctaw county sheriff's department,alabama,county agencies,http://www.choctawso.com/
citronelle police department,alabama,municipal agencies,http://www.cityofcitronelle.com/departments.asp
clanton police department,alabama,municipal agencies,http://www.clanton.al.us/city_police.php
clarke county sheriff's office,alabama,county agencies,https://clarkecountyal.com/sheriffs-department/
clay county sheriff's office,alabama,county agencies,http://www.clayso.net/
clayton police department,alabama,municipal agencies,https://ci.clayton.ca.us/police/
cleburne county sheriff's office,alabama,county agencies,http://www.cleburnecountyso.org/cur_inmates.html
coaling police department,alabama,municipal agencies,http://coalingalabama.com/policedepartment.html
coffee county sheriff's office,alabama,county agencies,https://www.coffeeso.us/roster-choose
colbert county sheriff's department,alabama,county agencies,http://www.colbertsheriff.net/
collinsville police department,alabama,municipal agencies,http://www.collinsvillealabama.net/
columbiana police department,alabama,municipal agencies,https://cityofcolumbiana.com/departments-boards/police-department/
columbia police department,alabama,municipal agencies,https://www.dothaneagle.com/news/local/there-s-a-new-police-chief-in-columbia/article_bb83f2d2-f175-11e7-ab2f-e7c477eae376.html
conecuh county sheriff's office,alabama,county agencies,https://www.alabamasheriffs.com/county_map/county/18
conservation enforcement division,alabama,state agencies,https://www.outdooralabama.com/law-enforcement-contacts/conservation-enforcement-officer-career
coosa county sheriff's office,alabama,county agencies,http://www.coosacountyso.org/
cordova police department,alabama,municipal agencies,https://www.cityofcordova.net/government/public-safety/police
cottonwood police department,alabama,municipal agencies,https://www.cottonwoodalabama.com/taxonomy/term/3
courtland police department,alabama,municipal agencies,https://www.moultonadvertiser.com/news/local/article_a8bcff20-6d26-11ea-ab61-7b49e8e67116.html
covington county sheriff's office,alabama,county agencies,http://www.covcounty.com/sheriff-department
crenshaw county sheriff's office,alabama,county agencies,https://www.alabamasheriffs.com/county_map/county/21
cullman county sheriff's office,alabama,county agencies,https://www.cullmansheriff.org/
cullman police department,alabama,municipal agencies,https://cullmanal.gov/depts/cpd/
dadeville police department,alabama,municipal agencies,http://dadevillepd.org/
dale county sheriff's office,alabama,county agencies,http://daleso.com/
daleville police department,alabama,municipal agencies,https://www.dalevilleal.com/CityServices/PoliceDepartment.aspx
dallas county sheriff's office,alabama,county agencies,http://www.dallascounty-al.org/secondary.aspx?pageID=22
daphne police department,alabama,municipal agencies,http://daphneal.com/187/Police-Department
dauphin island police department,alabama,municipal agencies,http://townofdauphinisland.org/town-services/departments
decatur police department,alabama,municipal agencies,https://www.decaturalabamausa.com/departments/police-department/
dekalb county sheriff's office,alabama,county agencies,https://www.dekalbcountysheriff.org/
demopolis police department,alabama,municipal agencies,https://www.demopolistimes.com/category/records/police-reports/
dothan police department,alabama,municipal agencies,https://www.dothanpd.org/
elmore county sheriff's office,alabama,county agencies,https://www.elmoreso.com/
enterprise police department,alabama,municipal agencies,https://www.enterpriseal.gov/155/Police-Department
escambia county sheriff's department,alabama,county agencies,https://www.escambiacountysheriffal.org/contact
etowah county sheriff's office,alabama,county agencies,http://www.etowahcountysheriff.com/
eufaula police department,alabama,municipal agencies,https://eufaulaalabama.com/departments/police-department/
fairfield police department,alabama,municipal agencies,https://www.al.com/news/birmingham/2019/09/jefferson-county-sheriffs-office-to-take-over-100-year-old-fairfield-police-department.html
faulkner university,alabama,college and university agencies,https://www.faulkner.edu/
fayette county sheriff's office,alabama,county agencies,http://www.fayetteso.com/roster.php
flomaton police department,alabama,municipal agencies,http://www.northescambia.com/2012/08/flomaton-police-chief-target-of-criminal-investigation-submits-resignation
florala police department,alabama,municipal agencies,https://aascp.memberclicks.net/index.php?option=com_community&view=profile&userid=14065756
florence police department,alabama,municipal agencies,https://florenceal.org/public_safety/police_department/index.php
fort payne police department,alabama,municipal agencies,https://fortpayne.org/city-services/police/
franklin county sheriff's office,alabama,county agencies,https://www.franklinsheriff.org/
franklin police department,alabama,municipal agencies,https://franklinpolice.org/
fyffe police department,alabama,municipal agencies,https://www.fyffecitylimits.com/police-department.php
gadsden police department,alabama,municipal agencies,https://www.cityofgadsden.com/162/Police
gadsden state community college security and safety office,alabama,college and university agencies,https://www.gadsdenstate.edu/safety-security.cms
gardendale police department,alabama,municipal agencies,https://cityofgardendale.com/site/?page_id=83
geneva county sheriff's office,alabama,county agencies,http://www.genevacountyalsheriff.org/
geraldine police department,alabama,municipal agencies,http://www.townofgeraldineal.com/police-dept.html
glencoe police department,alabama,municipal agencies,http://www.cityofglencoe.net/Police/
gordo police department,alabama,municipal agencies,https://www.aacop.com/index.php?option=com_community&view=profile&userid=14065777
greene county sheriff's office,alabama,county agencies,https://www.gcsoal.org/
guin police department,alabama,municipal agencies,https://www.guinal.org/police--fire
gulf shores police department,alabama,municipal agencies,https://www.gulfshoresal.gov/334/Police
guntersville police department,alabama,municipal agencies,https://guntersvilleal.org/departments/police-department/
gurley police department,alabama,municipal agencies,http://www.townofgurleyal.com/gurley-police-department.html
hale county sheriff's office,alabama,county agencies,http://www.halecoso.com/
hamilton police department,alabama,municipal agencies,https://hamiltoncityal.org/Departments/Police
hanceville police department,alabama,municipal agencies,http://cityofhanceville.net/
hartford police department,alabama,municipal agencies,https://www.cityofhartfordal.org/police
headland police department,alabama,municipal agencies,https://www.headlandalabama.org/departments/public-safety/police
heflin police department,alabama,municipal agencies,https://www.cityofheflin.org/departments/heflin-police-department
henry county sheriff's office,alabama,county agencies,https://www.henrycountysheriffsoffice.org/
hillsboro police department,alabama,municipal agencies,https://www.aacop.com/index.php?option=com_community&view=profile&userid=14065804
homewood police department,alabama,municipal agencies,https://www.homewoodpd.org/
hoover police department,alabama,municipal agencies,https://www.hooverpd.com/
houston county community corrections,alabama,county agencies,http://www.houstoncounty.org/Community-Corrections
houston county sheriff's department,alabama,county agencies,https://www.houstoncountysheriff.org/
hueytown police department,alabama,municipal agencies,http://www.hueytownal.gov/departments/police.php
huntsville police department,alabama,municipal agencies,https://www.huntsvilleal.gov/residents/public-safety/huntsville-police/
jackson county sheriff's office,alabama,county agencies,https://www.jacksoncountysheriffal.org/roster_choose.php
jacksonville police department,alabama,municipal agencies,http://jacksonvillepd.org/
jacksonville state university,alabama,college and university agencies,http://www.jsu.edu/
jefferson county sheriff's department,alabama,county agencies,https://jeffcosheriffal.com/
jefferson state community college,alabama,college and university agencies,https://www.jeffersonstate.edu/
kinston police department,alabama,municipal agencies,https://www.aacop.com/index.php?option=com_community&view=profile&userid=14065830
lake view police department,alabama,municipal agencies,https://lakeviewalabama.gov/
lamar county sheriff's office,alabama,county agencies,https://alabamasheriffs.com/county_map/county/38
lanett police department,alabama,municipal agencies,http://www.cityoflanett.com/departments/police
lauderdale county sheriff's office,alabama,county agencies,https://www.lauderdalesheriff.org/
lawrence county sheriff's office,alabama,county agencies,http://sheriff.lawrencecountyal.gov/
lawson state community college,alabama,college and university agencies,http://www.lawsonstate.edu/
lee county sheriff's department,alabama,county agencies,http://leecountysheriff.org/
leeds police department,alabama,municipal agencies,https://www.leedsalabama.org/police/
level plains police department,alabama,municipal agencies,https://www.wtvy.com/home/headlines/Fatal-Shooting-Leaves-One-Man-Dead-in-Level-Plains--265906131.html
limestone county sheriff's office,alabama,county agencies,http://www.limestonesheriff.com/
lincoln police department,alabama,municipal agencies,http://www.lincolnalabama.com/Default.asp?ID=256&pg=Lincoln+Police+Department
lowndes county sheriff's office,alabama,county agencies,https://lowndescountysheriff.com/
macon county sheriff's office,alabama,county agencies,https://alabamasheriffs.com/county_map/county/44
madison county sheriff's department,alabama,county agencies,https://madisoncountysheriffal.org/
madison police department,alabama,municipal agencies,https://www.madisonal.gov/219/Police
marengo county sheriff's office,alabama,county agencies,https://marengosheriff.com/
marion county sheriff's office,alabama,county agencies,https://www.marionsoal.com/roster.php
marshall county sheriff's office,alabama,county agencies,https://www.marshallso.org/
marshals of the alabama appellate courts,alabama,state agencies,https://judicial.alabama.gov/CourtMemberBio/ViewBio?id=62
mentone police department,alabama,municipal agencies,https://whnt.com/news/northeast-alabama/mentone-police-officer-on-leave-facing-possible-termination-after-complaints-about-two-facebook-posts/
midland city police department,alabama,municipal agencies,https://www.odmp.org/agency/2486-midland-city-police-department-alabama
miles college police department,alabama,college and university agencies,https://www.miles.edu/faculty/departments/police-department
millbrook police department,alabama,municipal agencies,https://cityofmillbrook.org/departments/police/
mobile county sheriff's department,alabama,county agencies,http://www.mobileso.com/
mobile police department,alabama,municipal agencies,https://www.mobilepd.org/
monroe county sheriff's office,alabama,county agencies,https://www.alabamasheriffs.com/county_map/county/50
montevallo police department,alabama,municipal agencies,https://www.montevallo.edu/campus-life/campus-safety/public-safety/police-services/
montgomery county sheriff's office,alabama,county agencies,https://www.montgomerysheriff.com/
montgomery police department,alabama,municipal agencies,https://www.montgomeryal.gov/city-government/departments/police
moody police department,alabama,municipal agencies,http://www.moodyalabama.gov/city_departments/police/index.html
morgan county sheriff's office,alabama,county agencies,https://www.morgancoso.com/
moulton police department,alabama,municipal agencies,https://www.cityofmoultonal.com/police/index.html
mount vernon police department,alabama,municipal agencies,https://mtvernonal.com/PoliceDepartment.html
napier field police department,alabama,municipal agencies,https://businessfinder.al.com/12232149/Napier-Field-Police-Department-Dothan-AL
newton police department,alabama,municipal agencies,http://www.newtonpolice.com/
north courtland police department,alabama,municipal agencies,http://www.encyclopediaofalabama.org/article/h-3555
northport police department,alabama,municipal agencies,https://www.cityofnorthport.org/departments/police-department
opp police department police department,alabama,municipal agencies,http://www.cityofopp.com/index.php/police/
orange beach police department,alabama,municipal agencies,https://www.orangebeachal.gov/departments/police-department/about
owens cross police department,alabama,municipal agencies,https://whnt.com/news/deputy-who-resigned-over-homophobic-comments-hired-at-owens-cross-roads-police-department/
pelham fire marshal,alabama,municipal agencies,https://pelhamalabama.gov/185/Fire-Department
pelham police department,alabama,municipal agencies,https://www.pelhampd.com/
pelham school resource officers,alabama,municipal agencies,https://www.pelhampd.com/divisions-1
perry county sheriff's office,alabama,county agencies,http://www.perrysheriff.com/
pickens county sheriff's office,alabama,county agencies,http://pickenscountyalsheriff.org/roster_choose.php
pike county sheriff's office,alabama,county agencies,http://www.pikecountyalsheriff.com/roster_choose.php
pinckard police department,alabama,municipal agencies,https://www.dothanfirst.com/news/pinckard-police-and-foot-chase-suspect-speak-out/
prattville police department,alabama,municipal agencies,https://www.prattvillepublicsafety.com/
prichard police department,alabama,municipal agencies,https://www.thecityofprichard.org/residents/police-department/
rainbow city police department,alabama,municipal agencies,https://www.rbcalabama.com/police-department/
rainsville police department,alabama,municipal agencies,http://rainsvillealabama.com/city-government/
randolph county sheriff's office,alabama,county agencies,http://www.randolphcountyalabama.gov/Sheriff/Sheriff.htm
russell community college public safety department,alabama,college and university agencies,https://en.wikipedia.org/wiki/List_of_law_enforcement_agencies_in_Alabama
russell county sheriff's office,alabama,county agencies,https://www.rcso.org/
saginaw police department,alabama,municipal agencies,https://www.saginaw-mi.com/departments/communitypublicsafety/police/
saint clair county sheriff's office,alabama,county agencies,https://www.stclairsheriff.org/
samford university,alabama,college and university agencies,https://www.samford.edu/
shelby county sheriff's department,alabama,county agencies,https://www.shelbyso.com/
southern union community college public safety department,alabama,college and university agencies,https://www.suscc.edu/current-students/overview.cms
state fire marshal's office,alabama,state agencies,https://www.firemarshal.alabama.gov/
stillman college,alabama,college and university agencies,https://stillman.edu/
sumter county sheriff's office,alabama,county agencies,https://www.alabamasheriffs.com/county_map/county/60
sylvania police department,alabama,municipal agencies,http://sylvaniaalabama.com/Police-Department.php
talladega county sheriff's office,alabama,county agencies,http://www.talladegacountyal.org/government/sheriff.php
tallapoosa county sheriff's department,alabama,county agencies,http://www.tallaco.com/sheriff.asp
tallassee police department,alabama,municipal agencies,https://www.tallasseeal.gov/police-department/
town creek police department,alabama,municipal agencies,https://www.odmp.org/agency/6649-town-creek-police-department-alabama
troy university,alabama,college and university agencies,https://www.troy.edu/
tuscaloosa county sheriff's office,alabama,county agencies,https://www.tcsoal.org/
tuscaloosa police department,alabama,municipal agencies,https://www.tuscaloosa.com/pd
tuskegee university,alabama,college and university agencies,https://www.tuskegee.edu/
university of alabama,alabama,college and university agencies,https://www.ua.edu/
university of alabama at birmingham,alabama,college and university agencies,https://www.uab.edu/home/
university of alabama in huntsville,alabama,college and university agencies,https://www.uah.edu/
university of mobile department of public safety,alabama,college and university agencies,https://umobile.edu/office-directory/security/
university of montevallo,alabama,college and university agencies,https://www.montevallo.edu/
university of north alabama,alabama,college and university agencies,https://www.una.edu/
university of south alabama,alabama,college and university agencies,https://www.southalabama.edu/
university of west alabama police department,alabama,college and university agencies,https://www.uwa.edu/about/universitydepartments/publicsafety
vance police department,alabama,municipal agencies,http://townofvance.weebly.com/police-department.html
vestavia hills police department,alabama,municipal agencies,https://vhal.org/departments/police-department/
walker county sheriff's department,alabama,county agencies,https://walkercountysheriff.com/index.html
wallace state community college,alabama,college and university agencies,https://www.wallacestate.edu/
washington county sheriff's department,alabama,county agencies,http://www.washcoso.com/24-hour-booking/
webb police department,alabama,municipal agencies,https://wbhm.org/feature/2018/gwen-webb-childrens-march-police-force/
wilcox county sheriff's office,alabama,county agencies,https://wilcoxcountysheriff.com/
winston county sheriff's office,alabama,county agencies,https://www.alabamasheriffs.com/county_map/county/67
