name,state,dept_type,url
jackson police department,wyoming,municipal agencies,https://www.jacksonwy.gov/280/Police
johnson county sheriff's office,wyoming,county agencies,http://www.johnsoncountywyoming.org/departments/sheriff/
kaycee police department,wyoming,municipal agencies,https://www.kayceewyo.com/city.php
kemmerer police department,wyoming,municipal agencies,https://www.kemmerer.org/police-department/
lander police department,wyoming,municipal agencies,https://www.landerwyoming.org/departments/police_department/index.php
laramie county sheriff's office,wyoming,county agencies,https://www.laramiecounty.com/_officials/Sheriff/index.aspx
laramie police department,wyoming,municipal agencies,https://www.cityoflaramie.org/97/Police
lincoln county sheriff's office,wyoming,county agencies,https://www.lcwy.org/departments/sheriff/
lovell police department,wyoming,municipal agencies,https://www.lovellpolice.com/
lusk police department,wyoming,municipal agencies,https://www.townoflusk.org/?SEC=EDFD95B4-70C1-4F01-8BD5-E5028ECA27A9
lyman police department,wyoming,municipal agencies,https://www.lymanwy.com/?SEC=027CF35A-EA20-4CD5-B9FF-7FE1CB97ACA4
mills police department,wyoming,municipal agencies,https://millspd.org/
moorcroft police department,wyoming,municipal agencies,http://townofmoorcroft.com/police.aspx
mountain view police department,wyoming,municipal agencies,https://www.mtvwy.com/?SEC=0A0E854E-1081-4502-9538-95EE83163108
natrona county sheriff's office,wyoming,county agencies,http://www.natrona.net/118/Sheriff
newcastle police department,wyoming,municipal agencies,http://www.newcastlewyoming.org/
niobrara county sheriff's office,wyoming,county agencies,https://niobraracountysheriff.org/
park county sheriff's office,wyoming,county agencies,http://parkcountysheriff.net/
pine bluffs police department,wyoming,municipal agencies,https://www.pinebluffswy.gov/?SEC=5E23EC3E-5A65-47C1-99F8-E3911C0C2D92
platte county sheriff's office,wyoming,county agencies,https://www.plattecountywyoming.com/departments/Sheriff
powell police department,wyoming,municipal agencies,http://powellpolice.com/
rawlins police department,wyoming,municipal agencies,http://www.rawlins-wyoming.com/117/Police
riverton police department,wyoming,municipal agencies,https://www.rivertonwy.gov/departments/police/index.php
rock springs police department,wyoming,municipal agencies,https://www.rswy.net/department/index.php?structureid=18
saratoga police department,wyoming,municipal agencies,https://saratoga.govoffice2.com/?SEC=DF75C542-E704-4FBC-BCCD-BB5819D6A5E6
sheridan college campus police,wyoming,college and university agencies,https://www.sheridan.edu/student-life/campus-safety/campus-police/
sheridan county sheriff's office,wyoming,county agencies,https://www.sheridancounty.com/elected-offices/sheriffs-office/
sheridan police department,wyoming,municipal agencies,http://www.sheridanpolice.com/
shoshoni police department,wyoming,municipal agencies,https://www.shoshoniwyoming.org/2146/Police-Department
sinclair police department,wyoming,municipal agencies,http://www.sinclairwyoming.com/police.php
state park rangers,wyoming,state agencies,https://wyoparks.wyo.gov/
sublette county sheriff's office,wyoming,county agencies,https://www.sublettewyo.com/139/Sublette-County-Sheriffs-Office
sundance police department,wyoming,municipal agencies,http://www.cityofsundancewy.com/police-department.htm
sweetwater county sheriff's office,wyoming,county agencies,https://www.sweet.wy.us/departments/sheriff/index.php
teton county sheriff's office,wyoming,county agencies,http://www.tetonsheriff.org/
thermopolis police department,wyoming,municipal agencies,http://www.townofthermopolis.com/police.aspx
torrington police department,wyoming,municipal agencies,https://torringtonpolice.org/
uinta county sheriff's office,wyoming,county agencies,https://www.uintacounty.com/25/County-Sheriff
university of wyoming police department,wyoming,college and university agencies,http://www.uwyo.edu/uwpd/
upton police department,wyoming,municipal agencies,https://www.townofupton.com/cityGovernment.aspx
washakie county sheriff's office,wyoming,county agencies,http://www.washakiecounty.net/sheriff
weston county sheriff's office,wyoming,county agencies,https://www.westongov.com/county-sheriff/
wheatland police department,wyoming,municipal agencies,https://wheatlandpolice.org/
worland police department,wyoming,municipal agencies,https://www.cityofworland.org/?SEC=8B40285F-DC5E-45C7-B00A-6C26EF3400EE
wyoming capitol police,wyoming,state agencies,https://www.youtube.com/watch?v=oimMpuUsblU
wyoming department of corrections,wyoming,state agencies,http://corrections.wyo.gov/
wyoming department of criminal investigation,wyoming,state agencies,http://wyomingdci.wyo.gov/
wyoming game and fish department,wyoming,state agencies,https://wgfd.wyo.gov/
wyoming highway patrol,wyoming,state agencies,http://www.whp.dot.state.wy.us/
wyoming state fire marshal,wyoming,state agencies,http://wsfm.wyo.gov/
wyoming state parks and historical trail,wyoming,state agencies,https://wyoparks.wyo.gov/
